# Gene Family	t0_1_merged_trimmed_Abundance-CPM	t0_2_merged_trimmed_Abundance-CPM	t0_3_merged_trimmed_Abundance-CPM	t1_1_merged_trimmed_Abundance-CPM	t1_2_merged_trimmed_Abundance-CPM	t1_3_merged_trimmed_Abundance-CPM	t2_1_merged_trimmed_Abundance-CPM	t2_2_merged_trimmed_Abundance-CPM	t2_3_merged_trimmed_Abundance-CPM	t3_1_merged_trimmed_Abundance-CPM	t3_2_merged_trimmed_Abundance-CPM	t3_3_merged_trimmed_Abundance-CPM	t4_1_merged_trimmed_Abundance-CPM	t4_2_merged_trimmed_Abundance-CPM	t4_3_merged_trimmed_Abundance-CPM	t5_1_merged_trimmed_Abundance-CPM	t5_2_merged_trimmed_Abundance-CPM	t5_3_merged_trimmed_Abundance-CPM	t6_1_merged_trimmed_Abundance-CPM	t6_2_merged_trimmed_Abundance-CPM	t6_3_merged_trimmed_Abundance-CPM
UNMAPPED	582493.0	565324.0	574963.0	511438.0	523195.0	519890.0	570247.0	529604.0	540084.0	556107.0	553675.0	556261.0	578073.0	548545.0	563928.0	569319.0	570299.0	575122.0	568943.0	581925.0	573832.0
UNGROUPED	369759.1770206423	384262.8619984051	375799.3972290154	425430.4065767347	420696.5069586534	420283.16715828044	379221.0509437274	413130.26916415495	403792.5528367014	389733.3023358186	394723.4525639853	389940.9416126266	372520.24837108306	400642.4442003842	384766.3772249598	380746.7985677738	381213.36223102675	374941.95247672946	384510.9680510527	373434.4317401553	380211.33693624084
+-NEOMENTHOL-DEHYDROGENASE-RXN: (expasy) (+)-neomenthol dehydrogenase [1.1.1.208]	0.0	0.117886	0.0	0.0	0.0	0.234845	0.0	0.26873	0.151988	0.0	0.215248	0.0	0.0	0.412902	0.280495	0.146482	0.23467	0.0	0.0	0.0	0.0
--LIMONENE-6-MONOOXYGENASE-RXN: (expasy) (S)-limonene 6-monooxygenase [1.14.14.51]	0.974715	1.424473	1.146214	1.40038	1.123236	0.762893	0.652043	1.34653	0.826178	0.847151	0.9381740000000001	0.960344	0.961428	1.111237	0.843144	0.50342	0.743631	1.05994	1.0511249999999999	0.710393	1.070083
1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN: (expasy) 1-acylglycerol-3-phosphate O-acyltransferase [2.3.1.51]	35.172124399999994	37.3969953	38.3420514	35.0673732	28.1094727	31.513399099999997	29.680562300000002	30.3419632	28.549398899999996	31.107637499999996	30.864474199999986	29.414708099999995	30.608411	33.550130700000004	27.726773399999992	36.468216399999996	32.42796080000001	30.46920489999999	38.74027319999998	37.7631883	37.89732850000001
1.1.1.127-RXN: (expasy) 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase [1.1.1.127]	8.809650199999998	8.204341900000001	9.631450599999999	24.3352044	14.7575677	18.605127000000003	8.6664147	8.668497200000001	9.7333533	8.1851203	8.835893100000002	8.5038143	6.7601434000000005	8.4864761	8.5441728	6.8726080000000005	7.2463512	7.194484099999999	7.055730800000002	9.293648100000002	7.123830999999999
1.1.1.136-RXN: (expasy) UDP-N-acetylglucosamine 6-dehydrogenase [1.1.1.136]	16.2634401	14.974303	16.1931172	12.049837499999997	12.240647999999998	13.248418700000002	11.940171799999998	12.492724800000001	13.652144999999997	14.145027	13.464320699999998	15.360913999999998	13.107520999999998	14.787237500000002	16.734264	14.770281100000002	16.2018897	17.107712	15.594221000000003	15.510573999999998	16.18437
1.1.1.145-RXN: (expasy) 3-beta-hydroxy-Delta(5)-steroid dehydrogenase [1.1.1.145]	0.0580481	0.0746897	0.0	0.0	0.153775	0.126498	0.3263973	0.0725901	0.0687766	0.152199	0.106025	0.08917	0.145564	0.0	0.1320889	0.106358	0.0	0.0	0.0753657	0.0	0.0
1.1.1.149-RXN: (expasy) 20-alpha-hydroxysteroid dehydrogenase [1.1.1.149]	3.610983	3.360481	4.186645	11.770472000000002	9.892682	9.858609	5.837177	5.243275000000001	4.455985	5.337101	6.102456	5.2509500000000005	4.347639000000001	4.049418	4.167997	3.388719	4.146383	3.1634429999999996	2.542322	2.992247	2.749218
1.1.1.152-RXN: (expasy) 3-alpha-hydroxy-5-beta-androstane-17-one 3-alpha-dehydrogenase [1.1.1.152]	0.0	0.0	0.0	0.0	0.691444	0.155876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
